"TOP 15","Song Name","Streams","Artist","Artist Followers","Genre","Release Date","Popularity","Danceability","Energy","Loudness","Speechiness","Acousticness","Liveness","Tempo","Duration (ms)","Valence","Chord"
0,"Coração Na Cama - Ao Vivo","5,211,351","Hugo & Guilherme",435936,"['sertanejo pop']","2020-11-13",77,0.764,0.794,-4.096,0.0589,0.663,0.34,110.013,173227,0.721,"G#/Ab"
0,"Love You Different (feat. BEAM)","10,024,729","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2021-03-19",66,0.759,0.584,-6.655,0.06,0.0652,0.16,127.138,186696,0.374,"G#/Ab"
0,"Somebody","8,912,458","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2010-01-01",67,0.714,0.833,-5.239,0.0259,0.00249,0.298,129.964,220920,0.663,"F"
0,"White Dress","5,796,978","Lana Del Rey",13697048,"['art pop', 'pop']","2021-03-19",65,0.493,0.263,-12.805,0.0351,0.926,0.0879,122.792,333710,0.158,"C"
0,"Polvo","5,528,508","Nicky Jam, Myke Towers",14831925,"['latin', 'latin hip hop', 'reggaeton', 'trap latino']","2020-11-20",76,0.763,0.621,-6.169,0.066,0.0105,0.106,82.042,211130,0.582,"B"
0,"Chemtrails Over The Country Club","5,418,816","Lana Del Rey",13697048,"['art pop', 'pop']","2021-03-19",73,0.334,0.276,-13.125,0.0643,0.877,0.113,201.025,271177,0.429,"E"
0,"Parce (feat. Justin Quiles)","5,312,876","Maluma, Lenny Tavárez",26769304,"['latin', 'reggaeton', 'reggaeton colombiano']","2020-08-21",78,0.691,0.739,-3.09,0.229,0.422,0.11,83.897,248345,0.884,"F"
0,"Ropa Cara","5,249,427","Camilo",10580764,"['colombian pop', 'reggaeton colombiano']","2021-01-18",73,0.813,0.526,-4.787,0.125,0.105,0.11,170.002,163320,0.608,"E"
0,"Vida de Rico","5,189,822","Camilo",10580764,"['colombian pop', 'reggaeton colombiano']","2020-09-21",79,0.824,0.457,-5.428,0.0543,0.167,0.041,87.977,187427,0.95,"F#/Gb"
0,"Devil Eyes","5,098,581","Hippie Sabotage",713486,"['edm', 'electronic trap']","2016-02-05",80,0.391,0.396,-8.621,0.189,0.702,0.315,99.112,131272,0.199,"C#/Db"
0,"Ponte Pa' Mi","5,082,870","Justin Quiles",2897862,"['latin', 'reggaeton', 'trap latino']","2020-11-20",76,0.878,0.713,-4.566,0.0948,0.0581,0.0822,92.028,202373,0.615,"F"
0,"Dámelo To’ (feat. Myke Towers)","6,426,522","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2021-03-12",64,0.787,0.641,-7.376,0.315,0.101,0.07,182.003,184134,0.437,"G#/Ab"
0,"Patience (feat. YUNGBLUD & Polo G)","6,155,698","KSI",2010879,"['uk hip hop']","2021-03-12",71,0.616,0.741,-4.272,0.0426,0.00251,0.307,122.012,181720,0.431,"G"
0,"Selfish Love (with Selena Gomez)","6,020,785","DJ Snake",7408249,"['dance pop', 'edm', 'electronic trap', 'pop', 'pop dance']","2021-03-04",74,0.723,0.646,-7.973,0.102,0.0206,0.0994,110.971,168649,0.443,"F"
1,"Snowman","5,454,807","Sia",20528724,"['australian dance', 'australian pop', 'dance pop', 'pop']","2018-11-01",77,0.716,0.512,-6.257,0.0331,0.483,0.0928,104.957,165907,0.326,"C#/Db"
0,"DAYWALKER! (feat. CORPSE)","5,439,646","Machine Gun Kelly",3868320,"['ohio hip hop', 'pop rap']","2021-03-12",74,0.632,0.922,-2.173,0.0794,0.00558,0.0927,88.972,137747,0.497,"G"
0,"La Curiosidad","5,198,514","Jay Wheeler, DJ Nelson, Myke Towers",1650912,"['latin', 'reggaeton', 'trap latino']","2020-06-12",82,0.845,0.677,-4.798,0.136,0.269,0.108,90.013,219048,0.68,"B"
0,"All We Got (feat. KIDDO)","5,156,937","Robin Schulz",2786366,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']","2020-10-16",74,0.504,0.76,-4.246,0.0426,0.286,0.151,183.933,190218,0.64,"E"
1,"Say So","5,103,528","Doja Cat",8671649,"['dance pop', 'pop']","2019-11-07",82,0.787,0.673,-4.583,0.159,0.264,0.0904,110.962,237893,0.779,"B"
0,"Hope","5,085,527","XXXTENTACION",29566516,"['emo rap', 'miami hip hop']","2018-03-16",84,0.592,0.457,-6.081,0.0603,0.661,0.146,146.04,110886,0.225,"A"
0,"The Less I Know The Better","5,084,635","Tame Impala",5064200,"['australian psych', 'neo-psychedelic']","2015-07-17",84,0.64,0.74,-4.083,0.0284,0.0115,0.167,116.879,216320,0.785,"E"
0,"I Feel It Coming","5,079,857","The Weeknd, Daft Punk",35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']","2016-11-25",80,0.773,0.819,-5.946,0.118,0.428,0.0679,92.987,269187,0.585,"C"
1,"Mood Swings (feat. Lil Tjay)","5,068,349","Pop Smoke",6852509,"['brooklyn drill']","2020-07-03",82,0.48,0.602,-6.335,0.368,0.487,0.0848,179.798,213333,0.269,"A#/Bb"
0,"Someone To You","5,054,881","BANNERS",419151,"['indie cafe pop', 'indie poptimism', 'modern rock', 'pop', 'pop rock']","2019-10-04",79,0.52,0.903,-5.497,0.042,0.00517,0.254,74.988,219801,0.652,"D"
0,"To the Bone","5,052,557","Pamungkas",1643882,"['indonesian pop']","2019-06-14",81,0.668,0.727,-6.55,0.027,0.514,0.1,139.991,344571,0.939,"G"
1,"How You Like That","5,023,592","BLACKPINK",23848461,"['k-pop', 'k-pop girl group']","2020-10-02",79,0.812,0.761,-5.222,0.0812,0.0465,0.0601,130.032,182956,0.344,"B"
0,"LOST","5,013,851","NF, Hopsin",5831194,"['hip hop', 'pop rap', 'rap']","2021-03-11",66,0.637,0.912,-3.123,0.308,0.352,0.0657,116.919,234852,0.451,"F"
0,"VOCE","5,510,906","Madame",1251372,"[]","2021-08-13",0,0.615,0.834,-5.471,0.0667,0.105,0.157,112.602,211411,0.341,"G#/Ab"
0,"AP - Music from the film Boogie","5,462,333","Pop Smoke",6852509,"['brooklyn drill']","2021-02-26",75,0.751,0.744,-6.859,0.177,0.152,0.252,148.014,171892,0.634,"C#/Db"
0,"Life's A Mess II (with Clever & Post Malone)","5,393,459","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2021-03-05",72,0.53,0.37,-9.989,0.0279,0.806,0.112,140.061,206734,0.701,"F#/Gb"
0,"CHIAMAMI PER NOME","5,321,946","Francesca Michielin, Fedez",568711,"['italian adult pop', 'italian indie pop', 'italian pop', 'italian pop rock']","2021-03-03",67,0.641,0.636,-4.318,0.0414,0.289,0.125,89.826,222667,0.285,"A#/Bb"
0,"Antes","5,232,377","Anuel AA, Ozuna",18306226,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","2021-01-22",73,0.817,0.737,-5.453,0.102,0.046,0.092,93.985,206587,0.67,"F#/Gb"
0,"Mona Lisa","5,208,787","Booba, JSX",2161609,"['french hip hop', 'old school rap francais', 'pop urbaine', 'rap conscient']","2021-03-04",72,0.784,0.529,-7.681,0.0742,0.683,0.118,134.041,187362,0.246,"B"
0,"Real As It Gets (feat. EST Gee)","5,170,861","Lil Baby",7816213,"['atl hip hop', 'atl trap', 'rap', 'trap']","2021-03-04",74,0.779,0.705,-5.891,0.163,0.00471,0.0971,140.005,192804,0.196,"F#/Gb"
0,"Se Te Nota (with Guaynaa)","5,168,240","Lele Pons",786461,"['latin pop', 'viral pop']","2020-09-02",77,0.905,0.686,-3.152,0.0664,0.0907,0.266,103.013,155825,0.963,"C"
0,"Head Shoulders Knees & Toes (feat. Norma Jean Martine)","5,093,408","Ofenbach, Quarterhead",432511,"['edm', 'new french touch', 'pop dance', 'tropical house']","2020-05-08",79,0.798,0.828,-5.36,0.193,0.0247,0.121,124.962,156960,0.6,"D"
0,"Star Shopping","5,073,657","Lil Peep",7535054,"['emo rap', 'lgbtq+ hip hop']","2015",82,0.585,0.471,-9.934,0.0616,0.0967,0.115,93.099,142000,0.323,"E"
0,"Electric Love","5,060,903","B�?RNS",1027085,"['modern alternative rock', 'modern rock', 'pop']","2015-10-16",83,0.611,0.797,-7.627,0.0533,0.00543,0.26,120.041,218107,0.518,"F#/Gb"
0,"Maniac","5,044,929","Conan Gray",3799104,"['alt z', 'bedroom pop', 'electropop', 'indie pop', 'pop', 'post-teen pop']","2020-03-20",82,0.628,0.639,-5.46,0.0435,0.00162,0.354,108.045,185773,0.493,"G#/Ab"
0,"Only Wanna Be With You - Pokémon 25 Version","7,464,020","Post Malone",33663701,"['dfw rap', 'melodic rap', 'rap']","2021-02-25",72,0.47,0.709,-4.563,0.0299,0.00124,0.302,98.036,241360,0.247,"G"
0,"test drive","6,591,829","Ariana Grande",67208170,"['dance pop', 'pop', 'post-teen pop']","2021-02-19",71,0.698,0.708,-4.943,0.0454,0.0251,0.124,115.036,122174,0.322,"A"
0,"Tú Me Dejaste De Querer","5,874,460","C. Tangana, Niño de Elche, La Húngara",1453875,"['urbano espanol']","2021-02-26",75,0.823,0.723,-4.778,0.229,0.311,0.0998,83.97,198493,0.505,"E"
0,"SO DONE","5,440,707","The Kid LAROI",2238190,"['australian hip hop']","2020-10-23",74,0.719,0.598,-6.254,0.077,0.232,0.115,142.592,126521,0.303,"A"
0,"Jeans","5,145,966","Justin Quiles",2897862,"['latin', 'reggaeton', 'trap latino']","2020-08-14",75,0.807,0.656,-4.395,0.105,0.0165,0.0693,83.943,185840,0.89,"D#/Eb"
1,"ROXANNE","5,124,742","Arizona Zervas",621200,"['pop rap', 'rhode island rap']","2019-10-10",82,0.621,0.601,-5.616,0.148,0.0522,0.46,116.735,163636,0.457,"F#/Gb"
0,"rockstar (feat. 21 Savage)","5,115,990","Post Malone",33663701,"['dfw rap', 'melodic rap', 'rap']","2018-04-27",83,0.585,0.52,-6.136,0.0712,0.124,0.131,159.801,218147,0.129,"F"
0,"Párteme La Cara","5,079,580","C. Tangana, Ed Maverick",1453875,"['urbano espanol']","2021-02-26",70,0.761,0.296,-10.22,0.0484,0.551,0.134,127.938,167867,0.579,"C"
0,"Without Me","5,016,283","Halsey",15663384,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']","2018-10-04",79,0.752,0.488,-7.05,0.0705,0.297,0.0936,136.041,201661,0.533,"F#/Gb"
0,"BOOKER T","4,995,965","Bad Bunny",36177712,"['latin', 'reggaeton', 'trap latino']","2020-11-27",77,0.883,0.6,-7.188,0.37,0.114,0.0931,113.903,156430,0.691,"G"
1,"Intentions (feat. Quavo)","4,994,138","Justin Bieber",48544923,"['canadian pop', 'pop', 'post-teen pop']","2020-02-14",77,0.806,0.546,-6.637,0.0575,0.3,0.102,147.986,212867,0.874,"A"
0,"Sofia","4,982,892","Clairo",2722638,"['bedroom pop', 'indie pop', 'pop']","2019-08-02",81,0.744,0.619,-9.805,0.039,0.598,0.231,112.997,188387,0.641,"C"
0,"Photograph","4,974,880","Ed Sheeran",83337783,"['pop', 'uk pop']","2014-06-21",83,0.614,0.379,-10.48,0.0476,0.607,0.0986,107.989,258987,0.201,"E"
0,"Madonna","5,936,752","Bausa, Apache 207",961181,"['german hip hop', 'german pop']","2021-02-26",68,0.806,0.565,-8.96,0.113,0.47,0.0824,116.963,195734,0.311,"B"
0,"CLOUDS","5,897,983","NF",5831194,"['hip hop', 'pop rap', 'rap']","2021-02-18",69,0.793,0.65,-3.944,0.397,0.371,0.854,128.111,243750,0.809,"C#/Db"
1,"Wonder","5,535,339","Shawn Mendes",1251372,"[]","2021-08-13",0,0.333,0.637,-4.904,0.0581,0.131,0.149,139.898,172693,0.132,"C#/Db"
0,"Skin","5,497,942","Sabrina Carpenter",3689546,"['alt z', 'dance pop', 'electropop', 'pop', 'post-teen pop', 'viral pop']","2021-01-22",76,0.557,0.457,-5.372,0.0335,0.428,0.0567,105.918,177500,0.328,"G"
0,"Tyler Herro","5,168,107","Jack Harlow",1053324,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']","2020-10-22",76,0.794,0.756,-7.16,0.136,0.11,0.247,123.066,156498,0.775,"F"
0,"Remember That Night?","5,116,325","Sara Kays",251549,"['alt z', 'indie cafe pop', 'modern indie pop', 'pop', 'social media pop']","2020-11-06",78,0.679,0.61,-10.936,0.0305,0.585,0.156,123.978,227186,0.554,"G"
0,"Lifestyle (feat. Adam Levine)","5,059,891","Jason Derulo, Maroon 5",9778632,"['dance pop', 'pop', 'pop rap', 'post-teen pop']","2021-01-21",78,0.749,0.674,-5.128,0.0366,0.0209,0.169,123.055,153865,0.711,"A#/Bb"
0,"Fly Away","5,053,713","Tones And I",2820477,"['australian pop', 'pop']","2020-11-13",79,0.806,0.513,-6.208,0.0685,0.217,0.217,124.988,178157,0.503,"E"
0,"Despeinada","5,004,462","Ozuna, Camilo",29238936,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']","2020-09-04",75,0.734,0.775,-3.855,0.0614,0.186,0.123,166.039,224187,0.72,"G#/Ab"
1,"motive (with Doja Cat)","4,986,037","Ariana Grande",67208170,"['dance pop', 'pop', 'post-teen pop']","2020-10-30",80,0.789,0.742,-5.664,0.0652,0.0681,0.166,116.965,167990,0.661,"A#/Bb"
0,"I Don't Care (with Justin Bieber)","4,984,399","Ed Sheeran",83337783,"['pop', 'uk pop']","2019-05-10",80,0.798,0.675,-5.041,0.0442,0.0912,0.0894,101.956,219947,0.842,"F#/Gb"
1,"Ay, DiOs Mío!","5,344,862","KAROL G",1251372,"[]","2021-08-12",0,0.715,0.706,-4.423,0.195,0.496,0.106,179.997,189840,0.522,"B"
0,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","5,232,509","Bizarrap, Nathy Peluso",3134041,"['argentine hip hop', 'pop venezolano', 'trap argentino', 'trap latino']","2020-11-27",77,0.65,0.655,-3.71,0.405,0.25,0.0691,94.059,171215,0.735,"C#/Db"
0,"Hawái - Remix","5,163,323","Maluma, The Weeknd",26784251,"['latin', 'reggaeton', 'reggaeton colombiano']","2020-11-05",77,0.766,0.788,-3.128,0.312,0.105,0.142,179.984,200482,0.609,"F#/Gb"
0,"Tattoo - Remix with Camilo","5,120,753","Rauw Alejandro",6096559,"['puerto rican pop', 'trap latino']","2020-07-09",78,0.848,0.637,-5.132,0.156,0.0413,0.0521,96.988,222680,0.698,"A"
0,"Meia Noite (Você tem meu Whatsapp)","5,044,252","Tarcísio do Acordeon",1200248,"[]","2020-12-17",67,0.709,0.816,-4.787,0.0346,0.685,0.146,150.06,237900,0.921,"B"
0,"Moonlight","5,003,825","XXXTENTACION",29566516,"['emo rap', 'miami hip hop']","2018-03-16",83,0.921,0.537,-5.723,0.0804,0.556,0.102,128.009,135090,0.711,"A"
0,"Thinking out Loud","4,995,623","Ed Sheeran",83337783,"['pop', 'uk pop']","2014-06-21",82,0.781,0.445,-6.061,0.0295,0.474,0.184,78.998,281560,0.591,"D"
1,"Toosie Slide","4,966,878","Drake",56327031,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']","2020-04-03",78,0.834,0.454,-9.75,0.201,0.321,0.114,81.618,247059,0.837,"C#/Db"
0,"Earned It (Fifty Shades Of Grey)","4,929,647","The Weeknd",35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']","2015-08-28",69,0.659,0.291,-8.275,0.0348,0.405,0.0771,119.829,277680,0.406,"D"
1,"ily (i love you baby) (feat. Emilee)","4,908,929","Surf Mesa",132855,"['tropical house']","2019-11-26",81,0.674,0.774,-7.567,0.0892,0.0686,0.393,112.05,176547,0.33,"B"
0,"Wonderwall","4,902,737","Oasis",6478565,"['beatlesque', 'britpop', 'madchester', 'permanent wave', 'rock']","1995",78,0.375,0.893,-4.097,0.0406,0.000509,0.187,174.323,258773,0.434,"D"
0,"Everybody Dies In Their Nightmares","4,847,224","XXXTENTACION",29566516,"['emo rap', 'miami hip hop']","2017-08-25",83,0.734,0.57,-7.066,0.133,0.847,0.112,129.953,95467,0.689,"G"
0,"Bad Boy (with Young Thug)","6,011,642","Juice WRLD",19102888,"['chicago rap', 'melodic rap']","2021-01-15",76,0.697,0.674,-6.326,0.0533,0.00215,0.138,81.535,157355,0.198,"C#/Db"
0,"Lo Vas A Olvidar (with ROSALÍA)","5,963,380","Billie Eilish",47061119,"['electropop', 'pop']","2021-01-21",68,0.343,0.243,-14.66,0.0777,0.721,0.0668,135.154,203464,0.032,"E"
0,"Floating Through Space","5,579,697","Sia, David Guetta",20528724,"['australian dance', 'australian pop', 'dance pop', 'pop']","2021-02-04",78,0.575,0.844,-4.89,0.072,0.00172,0.114,104.914,177801,0.277,"F#/Gb"
0,"Can't Feel My Face","5,479,407","The Weeknd",35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']","2015-08-28",80,0.705,0.769,-5.526,0.0425,0.113,0.105,107.949,213520,0.583,"A"
0,"You (with Marshmello & Vance Joy)","5,342,938","benny blanco",804613,"['electropop', 'pop', 'pop rap']","2021-01-29",73,0.668,0.563,-6.433,0.0522,0.0493,0.119,103.116,169632,0.305,"B"
0,"Call Out My Name","5,233,359","The Weeknd",35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']","2018-03-30",80,0.461,0.593,-4.954,0.0356,0.17,0.307,134.17,228373,0.175,"C#/Db"
1,"Midnight Sky","5,208,100","Miley Cyrus",15778531,"['dance pop', 'pop', 'post-teen pop']","2020-08-14",76,0.705,0.814,-5.466,0.0346,0.00115,0.203,110,223279,0.259,"E"
0,"Pressure (feat. Tove Lo)","5,197,587","Martin Garrix",14921269,"['dance pop', 'dutch edm', 'edm', 'pop', 'pop dance', 'progressive house', 'tropical house']","2021-02-05",76,0.859,0.558,-8.991,0.0902,0.659,0.124,114.978,144391,0.357,"G"
0,"Can You Feel My Heart","5,092,250","Bring Me The Horizon",3912138,"['melodic metalcore', 'metalcore', 'rock', 'uk metalcore']","2013-04-01",77,0.15,0.859,-2.827,0.0595,0.00201,0.387,170.527,228147,0.354,"E"
0,"Agua de Jamaica","5,072,462","Maluma",26784251,"['latin', 'reggaeton', 'reggaeton colombiano']","2021-01-28",75,0.664,0.665,-3.616,0.0879,0.123,0.411,173.961,176970,0.726,"A#/Bb"
0,"Mds","5,046,418","Kawe, Mc Lele JP",444736,"['brazilian hip hop', 'funk ostentacao']","2020-05-19",72,0.885,0.561,-5.331,0.249,0.261,0.121,140.02,125143,0.644,"F#/Gb"
0,"Heartless","4,995,578","The Weeknd",35340069,"['canadian contemporary r&b', 'canadian pop', 'pop']","2020-03-20",77,0.537,0.746,-5.507,0.15,0.0236,0.156,170.062,198267,0.252,"A#/Bb"
0,"pov","4,906,738","Ariana Grande",67208170,"['dance pop', 'pop', 'post-teen pop']","2020-10-30",79,0.487,0.534,-5.664,0.0555,0.36,0.1,131.798,201882,0.173,"C"
0,"Be Alright","4,900,492","Dean Lewis",1692635,"['australian pop', 'indie cafe pop', 'pop', 'pop rock', 'post-teen pop']","2018-06-29",80,0.553,0.586,-6.319,0.0362,0.697,0.0813,126.684,196373,0.443,"B"
0,"Cry Baby (feat. DaBaby)","4,884,711","Megan Thee Stallion",4794212,"['houston rap', 'pop', 'pop rap', 'trap queen']","2020-11-20",76,0.957,0.437,-7.882,0.359,0.00402,0.219,130.058,137984,0.616,"B"
0,"Mi Cuarto","4,873,380","Jerry Di",149682,"['cubaton', 'dominican pop', 'pop venezolano', 'reggaeton', 'reggaeton flow', 'trap latino']","2020-04-03",76,0.854,0.525,-4.426,0.214,0.819,0.146,97.054,197587,0.63,"C#/Db"
0,"Ohne Dich","5,487,774","KASIMIR1441, badmómzjay, WILDBWOYS",197320,"['german alternative rap', 'german hip hop', 'german trap', 'tekk']","2021-01-14",70,0.807,0.535,-6.519,0.349,0.191,0.125,156.013,125720,0.925,"B"
0,"Gravity (feat. Tyler, The Creator)","5,136,895","Brent Faiyaz, DJ Dahi",1726216,"['dmv rap', 'pop', 'r&b', 'rap']","2021-01-29",76,0.539,0.615,-8.746,0.252,0.173,0.144,163.924,214693,0.493,"C#/Db"
0,"Vibez","5,071,718","ZAYN",16655692,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","2021-01-08",69,0.635,0.659,-7.499,0.116,0.242,0.105,96.855,163127,0.34,"G"
0,"All I Want - From ""High School Musical: The Musical: The Series""","5,052,801","Olivia Rodrigo",6313514,"['pop']","2019-11-27",76,0.376,0.43,-6.585,0.0328,0.0902,0.0912,77.599,177323,0.129,"C"
0,"Daisy","5,030,670","Ashnikko",1248499,"['electropop', 'escape room', 'pop']","2020-07-09",76,0.834,0.663,-6.143,0.133,0.235,0.372,121.876,146523,0.774,"G#/Ab"
0,"Wasted On You","4,948,563","Morgan Wallen",2147875,"['contemporary country']","2021-01-08",76,0.505,0.657,-5.24,0.0318,0.373,0.126,196,178520,0.252,"B"
1,"La Jeepeta - Remix","4,942,545","Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",2127531,"['latin', 'reggaeton', 'trap latino']","2020-04-24",75,0.815,0.715,-4.65,0.207,0.3,0.091,176.007,345241,0.786,"E"
0,"Los Dioses","5,929,507","Anuel AA, Ozuna",18306226,"['latin', 'reggaeton', 'reggaeton flow', 'trap boricua', 'trap latino']","2021-01-22",73,0.817,0.737,-5.453,0.102,0.046,0.092,93.985,206587,0.67,"F#/Gb"
0,"Si Me Tomo Una Cerveza","5,427,534","Migrantes, Alico",114348,"['cumbia pop']","2020-11-07",74,0.72,0.613,-6.899,0.0572,0.185,0.155,84.974,182199,0.857,"C#/Db"
0,"Somebody’s Problem","5,332,437","Morgan Wallen",2147875,"['contemporary country']","2020-11-20",70,0.657,0.54,-7.675,0.0287,0.662,0.123,136.97,161773,0.625,"F"
0,"De Una Vez","5,186,567","Selena Gomez",28931149,"['dance pop', 'pop', 'post-teen pop']","2021-03-12",70,0.659,0.479,-6.79,0.2,0.152,0.268,163.882,155956,0.0395,"B"
0,"Way Out (feat. Big Sean)","4,962,949","Jack Harlow",1053324,"['deep underground hip hop', 'kentucky hip hop', 'pop rap', 'rap']","2020-12-09",72,0.945,0.582,-8.357,0.0719,0.114,0.103,108.025,168906,0.907,"B"
0,"Diamonds","4,931,163","Sam Smith",17097317,"['dance pop', 'pop', 'post-teen pop', 'uk pop']","2020-09-17",77,0.653,0.667,-6.764,0.0423,0.154,0.107,104.181,213869,0.556,"A#/Bb"
0,"Dancing in My Room","4,914,093","347aidan",211500,"['sad rap']","2020-10-26",79,0.98,0.413,-11.052,0.101,0.671,0.17,119.993,180139,0.764,"G#/Ab"
0,"De Cora <3","4,864,544","Rauw Alejandro, J Balvin",6096559,"['puerto rican pop', 'trap latino']","2020-11-13",73,0.811,0.683,-2.028,0.241,0.46,0.128,176.037,190101,0.571,"B"
1,"champagne problems","4,848,954","Taylor Swift",42227614,"['pop', 'post-teen pop']","2020-12-11",75,0.462,0.24,-12.077,0.0377,0.92,0.113,171.319,244000,0.32,"C"
0,"Go Crazy","4,833,081","Chris Brown, Young Thug",14073083,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']","2020-05-08",80,0.755,0.578,-8.932,0.145,0.316,0.25,94.148,176960,0.581,"C"
0,"Reminds Me Of You","5,942,551","Juice WRLD, The Kid LAROI",19102888,"['chicago rap', 'melodic rap']","2020-12-08",75,0.613,0.631,-6.965,0.12,0.0663,0.169,149.992,158033,0.33,"E"
0,"Don't Play","5,119,828","Anne-Marie, KSI, Digital Farm Animals",8153871,"['dance pop', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk pop']","2021-01-15",73,0.695,0.784,-6.564,0.0402,0.0889,0.0843,128.031,188581,0.52,"F#/Gb"
0,"MODO TURBO","4,983,557","Luísa Sonza, Pabllo Vittar, Anitta",1251372,"[]","2021-08-11",1,0.655,0.726,-7.628,0.0796,0.334,0.232,160.064,150260,0.766,"A#/Bb"
0,"Buss It","4,915,403","Erica Banks",41551,"['trap queen']","2020-06-19",72,0.956,0.502,-5.995,0.213,0.0593,0.238,110.003,187000,0.795,"A"
0,"Kings & Queens","4,855,690","Ava Max",3916979,"['dance pop', 'pop']","2020-09-18",82,0.637,0.69,-4.057,0.0405,0.00786,0.124,129.857,162399,0.457,"C#/Db"
1,"Lovesick Girls","4,796,365","BLACKPINK",23848461,"['k-pop', 'k-pop girl group']","2020-10-02",75,0.654,0.707,-5.661,0.0664,0.00559,0.0873,127.97,194765,0.448,"F#/Gb"
0,"Caramelo","4,790,233","Ozuna",29238936,"['latin', 'puerto rican pop', 'reggaeton', 'trap latino']","2020-06-11",74,0.728,0.806,-3.766,0.0623,0.0531,0.153,168.084,217547,0.698,"F#/Gb"
0,"Deep End","5,622,565","Fousheé",411262,"['brooklyn drill', 'nyc rap']","2020-06-05",72,0.868,0.479,-6.687,0.445,0.703,0.102,133.928,115200,0.776,"E"
0,"Sand In My Boots","5,446,609","Morgan Wallen",2147875,"['contemporary country']","2021-01-08",75,0.403,0.537,-6.628,0.031,0.59,0.112,69.877,202133,0.414,"D#/Eb"
0,"865","5,160,123","Morgan Wallen",2147875,"['contemporary country']","2021-01-08",70,0.532,0.584,-5.254,0.0248,0.723,0.101,88.003,190680,0.367,"G#/Ab"
0,"7 Summers","5,064,504","Morgan Wallen",2147875,"['contemporary country']","2021-01-08",73,0.466,0.786,-5.13,0.0328,0.417,0.125,203.903,210507,0.571,"C"
